id,source_id,task,pathogen,entity_type,phage_names,host_species,host_strain,assay_type,activity_score,active_binary,enhanced_vs_best_single,resistance_or_rebound,biofilm_reduction,antibiotic_synergy,feature_receptor,feature_lps_sugar,feature_family,feature_genus,feature_lifestyle,feature_morphotype,feature_genetic_diversity,feature_receptor_diversity,feature_cocktail_size,evidence
lbnl_eop_452b287c2d0e6c,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔgalU,EOP,-0.918884254,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔgalU; EOP=-0.918884254.
lbnl_eop_055adddc79930b,lbnl_phage_foundry,host_range,E_coli,phage,T6,Escherichia coli,ΔwaaD,EOP,-0.293343167,true,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=T6; genotype=ΔwaaD; EOP=-0.293343167.
lbnl_eop_808cae6fdf9d5d,lbnl_phage_foundry,host_range,E_coli,phage,TP3,Escherichia coli,ΔwaaD,EOP,-0.028028724,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=TP3; genotype=ΔwaaD; EOP=-0.028028724.
lbnl_eop_38d1e4222ae911,lbnl_phage_foundry,host_range,E_coli,phage,TulB,Escherichia coli,ΔwaaD,EOP,-10.72699873,false,,,,,OmpC,GluI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=TulB; genotype=ΔwaaD; EOP=-10.72699873.
lbnl_eop_c8a931f3e3ab32,lbnl_phage_foundry,host_range,E_coli,phage,Bas21,Escherichia coli,ΔwaaE,EOP,-0.245982429,true,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas21; genotype=ΔwaaE; EOP=-0.245982429.
lbnl_eop_5861960ff7f753,lbnl_phage_foundry,host_range,E_coli,phage,Bas22,Escherichia coli,ΔwaaE,EOP,-6.49288657,false,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas22; genotype=ΔwaaE; EOP=-6.49288657.
lbnl_eop_d4a06b20e98930,lbnl_phage_foundry,host_range,E_coli,phage,Bas23,Escherichia coli,ΔwaaE,EOP,-0.617854258,true,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas23; genotype=ΔwaaE; EOP=-0.617854258.
lbnl_eop_62a14c15aca8d4,lbnl_phage_foundry,host_range,E_coli,phage,Bas24,Escherichia coli,ΔwaaE,EOP,-0.618765685,true,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas24; genotype=ΔwaaE; EOP=-0.618765685.
lbnl_eop_010d8afd682911,lbnl_phage_foundry,host_range,E_coli,phage,Bas36,Escherichia coli,ΔwaaE,EOP,-9.970036777,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas36; genotype=ΔwaaE; EOP=-9.970036777.
lbnl_eop_965c9016cae6a1,lbnl_phage_foundry,host_range,E_coli,phage,Bas39,Escherichia coli,ΔwaaE,EOP,-5.278744915,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas39; genotype=ΔwaaE; EOP=-5.278744915.
lbnl_eop_ba1ea55599e6da,lbnl_phage_foundry,host_range,E_coli,phage,Bas40,Escherichia coli,ΔwaaE,EOP,-1.50060235,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas40; genotype=ΔwaaE; EOP=-1.50060235.
lbnl_eop_ee9117c1a98cdc,lbnl_phage_foundry,host_range,E_coli,phage,Bas41,Escherichia coli,ΔwaaE,EOP,-5.560651514,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas41; genotype=ΔwaaE; EOP=-5.560651514.
lbnl_eop_34f058f32a3f46,lbnl_phage_foundry,host_range,E_coli,phage,Bas42,Escherichia coli,ΔwaaE,EOP,-0.749275122,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas42; genotype=ΔwaaE; EOP=-0.749275122.
lbnl_eop_2b1bd4dfe25435,lbnl_phage_foundry,host_range,E_coli,phage,Bas43,Escherichia coli,ΔwaaE,EOP,-4.916445263,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas43; genotype=ΔwaaE; EOP=-4.916445263.
lbnl_eop_de748c7c0b5043,lbnl_phage_foundry,host_range,E_coli,phage,Bas44,Escherichia coli,ΔwaaE,EOP,-0.567297883,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas44; genotype=ΔwaaE; EOP=-0.567297883.
lbnl_eop_fcb859287ad6af,lbnl_phage_foundry,host_range,E_coli,phage,Bas64,Escherichia coli,ΔwaaE,EOP,-5.169743528,false,,,,,LPS,GluI,Autotranscriptaviridae,Teseptimavirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas64; genotype=ΔwaaE; EOP=-5.169743528.
lbnl_eop_8a870ae4e3baad,lbnl_phage_foundry,host_range,E_coli,phage,Bas65,Escherichia coli,ΔwaaE,EOP,-4.569874067,false,,,,,LPS,GluI,Autotranscriptaviridae,Teseptimavirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas65; genotype=ΔwaaE; EOP=-4.569874067.
lbnl_eop_4942539ad92714,lbnl_phage_foundry,host_range,E_coli,phage,Bas66,Escherichia coli,ΔwaaE,EOP,-5.500587874,false,,,,,LPS,GluI,Autotranscriptaviridae,Teetrevirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas66; genotype=ΔwaaE; EOP=-5.500587874.
lbnl_eop_c90504280aa31c,lbnl_phage_foundry,host_range,E_coli,phage,Bas67,Escherichia coli,ΔwaaE,EOP,-2.657577311,false,,,,,LPS,GluI,Autotranscriptaviridae,Berlinvirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas67; genotype=ΔwaaE; EOP=-2.657577311.
lbnl_eop_6e0a551fc2ae63,lbnl_phage_foundry,host_range,E_coli,phage,Bas68,Escherichia coli,ΔwaaE,EOP,-3.756961703,false,,,,,LPS,GluI,Autotranscriptaviridae,Berlinvirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas68; genotype=ΔwaaE; EOP=-3.756961703.
lbnl_eop_b311daa7cf0c94,lbnl_phage_foundry,host_range,E_coli,phage,CM8,Escherichia coli,ΔwaaE,EOP,-10.47712125,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=CM8; genotype=ΔwaaE; EOP=-10.47712125.
lbnl_eop_b230748ed55e73,lbnl_phage_foundry,host_range,E_coli,phage,JK23,Escherichia coli,ΔwaaE,EOP,-10.41218045,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=JK23; genotype=ΔwaaE; EOP=-10.41218045.
lbnl_eop_aa1886e1de7735,lbnl_phage_foundry,host_range,E_coli,phage,JK32,Escherichia coli,ΔwaaE,EOP,-2.657577303,false,,,,,Tsx,Kdo,Straboviridae,Krischvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK32; genotype=ΔwaaE; EOP=-2.657577303.
lbnl_eop_f13866ba42afc4,lbnl_phage_foundry,host_range,E_coli,phage,JK36,Escherichia coli,ΔwaaE,EOP,-0.691670765,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK36; genotype=ΔwaaE; EOP=-0.691670765.
lbnl_eop_11fc7aa54ac4af,lbnl_phage_foundry,host_range,E_coli,phage,JK38,Escherichia coli,ΔwaaE,EOP,-3.972847596,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=JK38; genotype=ΔwaaE; EOP=-3.972847596.
lbnl_eop_6aaa5639e40ee1,lbnl_phage_foundry,host_range,E_coli,phage,JK42,Escherichia coli,ΔwaaE,EOP,-0.124938737,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK42; genotype=ΔwaaE; EOP=-0.124938737.
lbnl_eop_26cb5fa7a92417,lbnl_phage_foundry,host_range,E_coli,phage,JK45,Escherichia coli,ΔwaaE,EOP,-0.679225946,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK45; genotype=ΔwaaE; EOP=-0.679225946.
lbnl_eop_2c8884949d2794,lbnl_phage_foundry,host_range,E_coli,phage,K18,Escherichia coli,ΔwaaE,EOP,-5.054348977,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=K18; genotype=ΔwaaE; EOP=-5.054348977.
lbnl_eop_25f9aa8cdc2500,lbnl_phage_foundry,host_range,E_coli,phage,LZ4,Escherichia coli,ΔwaaE,EOP,-4.320333572,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ4; genotype=ΔwaaE; EOP=-4.320333572.
lbnl_eop_338e4670b971de,lbnl_phage_foundry,host_range,E_coli,phage,LZ5,Escherichia coli,ΔwaaE,EOP,-2.40576533,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ5; genotype=ΔwaaE; EOP=-2.40576533.
lbnl_eop_2bc80556ea85eb,lbnl_phage_foundry,host_range,E_coli,phage,Lambda,Escherichia coli,ΔwaaE,EOP,-0.738478546,true,,,,,LamB,None,,Lambdavirus,temperate,Siphovirus,,,,Direct EOP row: phage=Lambda; genotype=ΔwaaE; EOP=-0.738478546.
lbnl_eop_30e7fd36fc7a8a,lbnl_phage_foundry,host_range,E_coli,phage,RB33,Escherichia coli,ΔwaaE,EOP,-0.772077102,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB33; genotype=ΔwaaE; EOP=-0.772077102.
lbnl_eop_6b20b7f7b9ffa5,lbnl_phage_foundry,host_range,E_coli,phage,Sew9,Escherichia coli,ΔwaaE,EOP,-2.899787336,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Sew9; genotype=ΔwaaE; EOP=-2.899787336.
lbnl_eop_24972c9a562722,lbnl_phage_foundry,host_range,E_coli,phage,T4,Escherichia coli,ΔwaaE,EOP,-1.284639578,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=T4; genotype=ΔwaaE; EOP=-1.284639578.
lbnl_eop_d8a12b7e227fa0,lbnl_phage_foundry,host_range,E_coli,phage,T6,Escherichia coli,ΔwaaE,EOP,-0.60830894,true,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=T6; genotype=ΔwaaE; EOP=-0.60830894.
lbnl_eop_614cb98673f86d,lbnl_phage_foundry,host_range,E_coli,phage,T7,Escherichia coli,ΔwaaE,EOP,-9.790050474,false,,,,,LPS,GluI,Autotranscriptaviridae,Teseptimavirus,virulent,Podovirus,,,,Direct EOP row: phage=T7; genotype=ΔwaaE; EOP=-9.790050474.
lbnl_eop_1cc4e3347055b6,lbnl_phage_foundry,host_range,E_coli,phage,TP3,Escherichia coli,ΔwaaE,EOP,-0.647817482,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=TP3; genotype=ΔwaaE; EOP=-0.647817482.
lbnl_eop_b7edca84a9a1bf,lbnl_phage_foundry,host_range,E_coli,phage,TulB,Escherichia coli,ΔwaaE,EOP,-10.72699873,false,,,,,OmpC,GluI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=TulB; genotype=ΔwaaE; EOP=-10.72699873.
lbnl_eop_1440c6bc00d9da,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔgmhB,EOP,0.859266996,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔgmhB; EOP=0.859266996.
lbnl_eop_e0261a9b94abbb,lbnl_phage_foundry,host_range,E_coli,phage,Bas38,Escherichia coli,ΔgmhB,EOP,-1.31399497,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas38; genotype=ΔgmhB; EOP=-1.31399497.
lbnl_eop_7b4db2a51dc9c0,lbnl_phage_foundry,host_range,E_coli,phage,Bas46,Escherichia coli,ΔgmhB,EOP,-0.726998728,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas46; genotype=ΔgmhB; EOP=-0.726998728.
lbnl_eop_f0d497a49365aa,lbnl_phage_foundry,host_range,E_coli,phage,Bas47,Escherichia coli,ΔgmhB,EOP,-0.154096965,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas47; genotype=ΔgmhB; EOP=-0.154096965.
lbnl_eop_aba126fbf6d279,lbnl_phage_foundry,host_range,E_coli,phage,CEV1,Escherichia coli,ΔgmhB,EOP,-1.583576581,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=CEV1; genotype=ΔgmhB; EOP=-1.583576581.
lbnl_eop_32dbedb00e0cc4,lbnl_phage_foundry,host_range,E_coli,phage,EV116,Escherichia coli,ΔgmhB,EOP,0.380211242,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=EV116; genotype=ΔgmhB; EOP=0.380211242.
lbnl_eop_826411e0e8f4be,lbnl_phage_foundry,host_range,E_coli,phage,K20,Escherichia coli,ΔgmhB,EOP,-3.868875729,false,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=K20; genotype=ΔgmhB; EOP=-3.868875729.
lbnl_eop_95969b3e1975b3,lbnl_phage_foundry,host_range,E_coli,phage,RB51,Escherichia coli,ΔgmhB,EOP,-10.00717858,false,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51; genotype=ΔgmhB; EOP=-10.00717858.
lbnl_eop_9ddfc5d32bbece,lbnl_phage_foundry,host_range,E_coli,phage,RB68,Escherichia coli,ΔgmhB,EOP,-9.352182518,false,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68; genotype=ΔgmhB; EOP=-9.352182518.
lbnl_eop_88c36e15e9e0c8,lbnl_phage_foundry,host_range,E_coli,phage,RB69,Escherichia coli,ΔgmhB,EOP,-1.142667503,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB69; genotype=ΔgmhB; EOP=-1.142667503.
lbnl_eop_8f68c24e84aa95,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔnarX,EOP,0.081115746,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔnarX; EOP=0.081115746.
lbnl_eop_b8d5c7af706c5b,lbnl_phage_foundry,host_range,E_coli,phage,Bas38,Escherichia coli,ΔnarX,EOP,0.176091259,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas38; genotype=ΔnarX; EOP=0.176091259.
lbnl_eop_a7d27b79d278b0,lbnl_phage_foundry,host_range,E_coli,phage,Bas46,Escherichia coli,ΔnarX,EOP,0.051152522,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas46; genotype=ΔnarX; EOP=0.051152522.
lbnl_eop_6195d981eaf761,lbnl_phage_foundry,host_range,E_coli,phage,Bas47,Escherichia coli,ΔnarX,EOP,0.152923394,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas47; genotype=ΔnarX; EOP=0.152923394.
lbnl_eop_348ecf7ca24ac8,lbnl_phage_foundry,host_range,E_coli,phage,CEV1,Escherichia coli,ΔnarX,EOP,0.136582718,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=CEV1; genotype=ΔnarX; EOP=0.136582718.
lbnl_eop_1ff2a7ce5b85bf,lbnl_phage_foundry,host_range,E_coli,phage,EV116,Escherichia coli,ΔnarX,EOP,0.489958479,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=EV116; genotype=ΔnarX; EOP=0.489958479.
lbnl_eop_2ddb7020edb651,lbnl_phage_foundry,host_range,E_coli,phage,K20,Escherichia coli,ΔnarX,EOP,-0.007178585,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=K20; genotype=ΔnarX; EOP=-0.007178585.
lbnl_eop_caf20cb6d52fcc,lbnl_phage_foundry,host_range,E_coli,phage,RB51,Escherichia coli,ΔnarX,EOP,-0.146840578,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51; genotype=ΔnarX; EOP=-0.146840578.
lbnl_eop_4ce05b748f494d,lbnl_phage_foundry,host_range,E_coli,phage,RB68,Escherichia coli,ΔnarX,EOP,-0.109144469,true,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68; genotype=ΔnarX; EOP=-0.109144469.
lbnl_eop_169e0df74f2c69,lbnl_phage_foundry,host_range,E_coli,phage,RB69,Escherichia coli,ΔnarX,EOP,-0.057495894,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB69; genotype=ΔnarX; EOP=-0.057495894.
lbnl_eop_040821ebfc50ac,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔwaaQ,EOP,-0.831734078,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔwaaQ; EOP=-0.831734078.
lbnl_eop_8bed83f32d5ba5,lbnl_phage_foundry,host_range,E_coli,phage,Bas38,Escherichia coli,ΔwaaQ,EOP,-0.276206412,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas38; genotype=ΔwaaQ; EOP=-0.276206412.
lbnl_eop_bab7d499ce871f,lbnl_phage_foundry,host_range,E_coli,phage,Bas46,Escherichia coli,ΔwaaQ,EOP,-0.094975513,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas46; genotype=ΔwaaQ; EOP=-0.094975513.
lbnl_eop_acc07829e71fcf,lbnl_phage_foundry,host_range,E_coli,phage,Bas47,Escherichia coli,ΔwaaQ,EOP,-0.34867163,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas47; genotype=ΔwaaQ; EOP=-0.34867163.
lbnl_eop_fdc62834e8ddb2,lbnl_phage_foundry,host_range,E_coli,phage,CEV1,Escherichia coli,ΔwaaQ,EOP,0.018483406,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=CEV1; genotype=ΔwaaQ; EOP=0.018483406.
lbnl_eop_a2c7f8cad37ace,lbnl_phage_foundry,host_range,E_coli,phage,EV116,Escherichia coli,ΔwaaQ,EOP,-0.408935393,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=EV116; genotype=ΔwaaQ; EOP=-0.408935393.
lbnl_eop_5725fe532ea3ef,lbnl_phage_foundry,host_range,E_coli,phage,K20,Escherichia coli,ΔwaaQ,EOP,-1.418906877,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=K20; genotype=ΔwaaQ; EOP=-1.418906877.
lbnl_eop_4ba59dd872c95f,lbnl_phage_foundry,host_range,E_coli,phage,RB51,Escherichia coli,ΔwaaQ,EOP,-0.706148589,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51; genotype=ΔwaaQ; EOP=-0.706148589.
lbnl_eop_5620234fc2266c,lbnl_phage_foundry,host_range,E_coli,phage,RB68,Escherichia coli,ΔwaaQ,EOP,-1.109144467,true,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68; genotype=ΔwaaQ; EOP=-1.109144467.
lbnl_eop_4ea58ba9446f05,lbnl_phage_foundry,host_range,E_coli,phage,RB69,Escherichia coli,ΔwaaQ,EOP,-0.088309841,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB69; genotype=ΔwaaQ; EOP=-0.088309841.
lbnl_eop_7ee638ef63fa4e,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔtolC,EOP,-10.27106677,false,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔtolC; EOP=-10.27106677.
lbnl_eop_c5dfcea2dd71dc,lbnl_phage_foundry,host_range,E_coli,phage,Bas38,Escherichia coli,ΔtolC,EOP,-0.364161582,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas38; genotype=ΔtolC; EOP=-0.364161582.
lbnl_eop_498e13e22a872b,lbnl_phage_foundry,host_range,E_coli,phage,Bas46,Escherichia coli,ΔtolC,EOP,-0.316824263,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas46; genotype=ΔtolC; EOP=-0.316824263.
lbnl_eop_7a739696345527,lbnl_phage_foundry,host_range,E_coli,phage,Bas47,Escherichia coli,ΔtolC,EOP,-0.087150176,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas47; genotype=ΔtolC; EOP=-0.087150176.
lbnl_eop_5477e5868d5670,lbnl_phage_foundry,host_range,E_coli,phage,CEV1,Escherichia coli,ΔtolC,EOP,-0.039508541,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=CEV1; genotype=ΔtolC; EOP=-0.039508541.
lbnl_eop_722c4f20c47478,lbnl_phage_foundry,host_range,E_coli,phage,EV116,Escherichia coli,ΔtolC,EOP,-9.920818754,false,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=EV116; genotype=ΔtolC; EOP=-9.920818754.
lbnl_eop_fd768ab1a633a8,lbnl_phage_foundry,host_range,E_coli,phage,K20,Escherichia coli,ΔtolC,EOP,-0.353966071,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=K20; genotype=ΔtolC; EOP=-0.353966071.
lbnl_eop_633346a84dfebd,lbnl_phage_foundry,host_range,E_coli,phage,RB51,Escherichia coli,ΔtolC,EOP,-0.567845891,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51; genotype=ΔtolC; EOP=-0.567845891.
lbnl_eop_75c89760c1b345,lbnl_phage_foundry,host_range,E_coli,phage,RB68,Escherichia coli,ΔtolC,EOP,-0.352182518,true,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68; genotype=ΔtolC; EOP=-0.352182518.
lbnl_eop_4db7844ba730bc,lbnl_phage_foundry,host_range,E_coli,phage,RB69,Escherichia coli,ΔtolC,EOP,-0.665546249,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB69; genotype=ΔtolC; EOP=-0.665546249.
lbnl_eop_ed115e55c96024,lbnl_phage_foundry,host_range,E_coli,phage,Bas21,Escherichia coli,ΔmalT,EOP,-10.26717173,false,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas21; genotype=ΔmalT; EOP=-10.26717173.
lbnl_eop_3060858d4d25a2,lbnl_phage_foundry,host_range,E_coli,phage,Bas22,Escherichia coli,ΔmalT,EOP,-10.66900678,false,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas22; genotype=ΔmalT; EOP=-10.66900678.
lbnl_eop_9fb51caaa42d48,lbnl_phage_foundry,host_range,E_coli,phage,Bas23,Escherichia coli,ΔmalT,EOP,-10.66900678,false,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas23; genotype=ΔmalT; EOP=-10.66900678.
lbnl_eop_6a425089318035,lbnl_phage_foundry,host_range,E_coli,phage,Bas24,Escherichia coli,ΔmalT,EOP,-6.247111188,false,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas24; genotype=ΔmalT; EOP=-6.247111188.
lbnl_eop_cc9d56ec4fce58,lbnl_phage_foundry,host_range,E_coli,phage,Bas64,Escherichia coli,ΔmalT,EOP,-0.417535565,true,,,,,LPS,GluI,Autotranscriptaviridae,Teseptimavirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas64; genotype=ΔmalT; EOP=-0.417535565.
lbnl_eop_db204152b2dd9d,lbnl_phage_foundry,host_range,E_coli,phage,Bas65,Escherichia coli,ΔmalT,EOP,0.129094696,true,,,,,LPS,GluI,Autotranscriptaviridae,Teseptimavirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas65; genotype=ΔmalT; EOP=0.129094696.
lbnl_eop_bcbc6afa08a8cb,lbnl_phage_foundry,host_range,E_coli,phage,Bas66,Escherichia coli,ΔmalT,EOP,0.198367654,true,,,,,LPS,GluI,Autotranscriptaviridae,Teetrevirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas66; genotype=ΔmalT; EOP=0.198367654.
lbnl_eop_61ff54b0aac005,lbnl_phage_foundry,host_range,E_coli,phage,Bas67,Escherichia coli,ΔmalT,EOP,-0.045757491,true,,,,,LPS,GluI,Autotranscriptaviridae,Berlinvirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas67; genotype=ΔmalT; EOP=-0.045757491.
lbnl_eop_c65af10845e413,lbnl_phage_foundry,host_range,E_coli,phage,Bas68,Escherichia coli,ΔmalT,EOP,-0.488116639,true,,,,,LPS,GluI,Autotranscriptaviridae,Berlinvirus,virulent,Podovirus,,,,Direct EOP row: phage=Bas68; genotype=ΔmalT; EOP=-0.488116639.
lbnl_eop_b2d479af07b410,lbnl_phage_foundry,host_range,E_coli,phage,Lambda,Escherichia coli,ΔmalT,EOP,-10.28254659,false,,,,,LamB,None,,Lambdavirus,temperate,Siphovirus,,,,Direct EOP row: phage=Lambda; genotype=ΔmalT; EOP=-10.28254659.
